28 29 26 1334 12 10894 140 153 17 4220 32 904 12||28 29 1201 26 28 4220 32 904 12
17 120 69 121 69 10 1201 731 12||84 834 50 1334 12 10894 28 29 304 69 40 12
230 34 35 98 466 12||28 170 104 4865 10894 27
140 75 16 27||17 197 15 4 17 18 28 60 377 1690 71 12
43 35 32 10113 27||37 5224 88 2074 12
37 5224 88 2074 12||37 23 2074 12
19 28 88 2074 27||98 34 596 12
34 282 104 32 484 17 66 1171 31 12||16 484 240 28
1772 12 192 108 146 1097 441 67 12||37 35 43 158 1040 12
440 441 10897 12||440 441 14 12
440 441 14 12||169 312 17
169 312 17||51 72 614 28 103 104 55 1112 95 2017 10
158 124 104 377 34 299 12||17 142 120 69 172 256 17 147 98 4556 32 1813 12
17 142 120 69 172 256 17 147 98 4556 32 1813 12||28 29 98 12
28 29 98 12||43 18 17 54 256 12
43 18 17 54 256 12||17 429 104 13 28 12 84 887 72 10894 12
17 429 104 13 28 12 84 887 72 10894 12||599 28 12
599 28 12||364 174 2074 12
84 12 28 29 142 16 17 316 26 157 12||28 325 10 210 27
253 35 168 22 27||17 812 70 12
17 812 70 12||196 28 2255 270 142 10 1235 12
31 32 186 1075 594 12||24 2799 197 5976 28 12 621 90 1806 12
24 2799 197 5976 28 12 621 90 1806 12||28 103 104 377 50 1612 1019 12
28 103 104 377 50 1612 1019 12||34 35 3035 12
6 29 465 12||17 147 525 1473 37 12
17 18 104 12||28 55 69 12
28 55 69 12||17 126 67 781 155 27
17 126 67 781 155 27||3672 8498 28 472 14
17 1697 73 1697 415 43 12||22 4805 35 289 12
17 147 770 122 34 12||16 268 28 52 37 35 28 27
16 268 28 52 37 35 28 27||37 35 98 14 27
37 35 98 14 27||28 29 10 5328 28 60 34 27
307 1056 16 158 987 88 27||24 181 23 4174 756 100 376 35 192 35 12
6 82 88 69 426 28 512 823 122 7785 10895 12||253 1697 156 1697 28 203 27
253 1697 156 1697 28 203 27||17 147 64 1520 72 4499 4639 2128 12
17 147 64 1520 72 4499 4639 2128 12||17 563 1111 22 72 64 1520 22 976 12 4 17 7
158 170 104 12||6 62 158 73 12
6 62 158 73 12||28 29 1070 12
28 29 1070 12||6 55 84 1275 69 62 34 158 1567 28
6 55 84 1275 69 62 34 158 1567 28||4 158 1567 14 5468 17 82 55 247 12 17 103 104 12
4 158 1567 14 5468 17 82 55 247 12 17 103 104 12||6 82 88 69 4657 307 5468 1334 12 10895 613 55 595 28
6 82 88 69 4657 307 5468 1334 12 10895 613 55 595 28||158 170 104 1697 224 1697 14
158 170 104 1697 224 1697 14||699 6 613 55 69
699 6 613 55 69||699 28 613 55 69 16 27
699 28 613 55 69 16 27||6 82 552 98
6 82 552 98||350 28 12 28 613 55 69 16 27
158 170 104 1697 224 1697 14||699 6 613 55 69
699 6 613 55 69||699 28 613 55 69 16 27
699 28 613 55 69 16 27||6 82 552 98
6 82 552 98||350 28 12 28 613 55 69
892 97 16 27 97 28 120 317 27 97||952 32 350 173 12
174 3173 12||24 3173 27
24 3173 27||2957 32 3173 12
36 96 126 127 1163 303 236 10902 12||1334 12 1903
125 35 5329 27||92 124 104 120 69 121 69 28 12
92 124 104 120 69 121 69 28 12||16 156 28 304
16 156 28 304||92 18 104 121 69 28 26 157 12
28 29 1416 10 6248 4601 12||156 610 24 4550 3732 27
156 610 24 4550 3732 27||512 90 1009 12
512 90 1009 12||18 17 1406 1009 173 27
18 17 1406 1009 173 27||256 70 975 12
158 35 231 12||125 35 257 27
125 35 257 27||92 35 100 32 783 12
19 17 60 28 27||125 126 28 127 27
43 683 18 28 605 27||17 147 98 843 2224 7268 12 17 232 244 12
604 96 318 784 12||169 103 104 28 224 1009 10 456 12
169 103 104 28 224 1009 10 456 12||16 122 8670 27
32 10900 27||17 532 24 10900 12
17 532 24 10900 12||96 170 104 318 32 8158 27
96 170 104 318 32 8158 27||74 161 96 346 24 10900 12
74 161 96 346 24 10900 12||1445 88 96 170 104 120 358 34 282 104 1824 27
64 2905 27 37 66 10 1228 1674 12||158 35 154 34 37 35 10903 12
158 35 154 34 37 35 10903 12||864 16 27
864 16 27||174 10902 933 12 32 2879 973 50 53 54 4180 7585 12
174 10902 933 12 32 2879 973 50 53 54 4180 7585 12||17 147 10 4064 731 12 50 156 1697 360 1697 4180 7585 12
17 147 10 4064 731 12 50 156 1697 360 1697 4180 7585 12||142 54 520 12
2655 409 12||96 855 8498 12
96 855 8498 12||8498 35 279 27
169 312 96||17 103 104 60 12 17 133
17 103 104 60 12 17 133||169 312 32 5210
169 312 32 5210||17 103 104 60 97
17 103 104 60 97||28 29 1014 12
1019 28 29 100 299 289 174 25 12||70 69 1009 4217 12
70 69 1009 4217 12||17 55 10 1332 12
17 55 10 1332 12||95 19 17 97
17 147 770 300 12||74 12 74 37 35 93 12
17 316 524 12||171 14 122 37 12
171 14 122 37 12||43 18 17 3324 28 27
43 18 17 3324 28 27||156 28 93 27
156 28 93 27||156 28 489 100 6737 1383 27
156 28 489 100 6737 1383 27||233 16 35 141 270 27
158 325 820 236 10 1228 12||16 132 34 55 69 19 72 28 27
16 132 34 55 69 19 72 28 27||17 2268 103 104 60 12
66 10895 100 1341 27||17 103 104 60 12
28 52 50 66 10 3153 69||892 97 17 142 285 28 12 17 103 104 60 12
49 6 82 256 88 69 524 28 12||28 312 27
28 312 27||584 12 161 6 18 104 12
584 12 161 6 18 104 12||169 98 27
16 35 174 3930 27||37 35 116 69 78 31 659 718 1690 156
584 912 12||75 16 35 174 1201 3930 27
16 32 288 132 37 133 27||37 136 253 35 460 156 28 270 27
17 166 350 28 12||23 34 1018 69 121 69 64 241 242 1492 27
16 561 27||158 35 279 12 64 1674 12 820 236 10 1228 12
158 35 279 12 64 1674 12 820 236 10 1228 12||16 122 32 4339 27
16 122 32 4339 27||6 591 32 2281 12
6 591 32 2281 12||32 2281 27
32 2281 27||50 66 10 8162 12
50 66 10 8162 12||607 17 69 1144
607 17 69 1144||158 67 1217 37 69 32 5836 161 50 66 1183 4755 1652 12
6 82 55 69||83 37 12
158 35 4841 140 6824 12 1705 4400 1360 724 158 35 5994 12||853 464 27
853 464 27||37 66 100 376 948 12 157 37 35 98 12
158 77 524 12||524 228 614 27 662 12
158 35 2270 12 158 77 524 12||158 35 2270 27 158 77 524 27 130 12
6 62 27||49 12 12 4362 87 1181 35 3694 2945 12
49 12 12 4362 87 1181 35 3694 2945 12||2945 27 97
2945 27 97||584 912 12
584 912 12||28 29 231 14 12
28 29 231 14 12||74 912 12
74 912 12||1903 35 72 2945 12
1903 35 72 2945 12||140 96 55 32 954 12 34 35 9181 12
140 96 55 32 954 12 34 35 9181 12||95 96 60 974 12
95 96 60 974 12||4 96 126 184 108 32 954 12
4 96 126 184 108 32 954 12||130 13 35 4733 34 96 55 12
6 103 104 60 12||1226 34 12
3193 77 69 7486 32 833 209 6 7 4819 32 1235 1516 12||16 122 32 961 27
7077 1598 31 10895 12||7077 1598 27
7077 1598 27||31 7785 10895 12 17 142 316 10 6115 12
31 7785 10895 12 17 142 316 10 6115 12||43 82 28 83 100 32 2892 27
43 82 28 83 100 32 2892 27||32 1800 66 1406 912 12 17 142 316 10 6115 12
6 29 98 177 4745 12||32 350 19 28 55 843 270 72 4449 6308 27
28 55 307 1056 16 744 90 1973 22||158 35 919 32 675 1697 7372 1697 12
74 599 28 12||17 653 55 5269 10806 140 9534 10904 72
17 653 55 5269 10806 140 9534 10904 72||19 17 361 88 17 120 10 5269 4800 27
75 13 35 4733 17 103 104 12||584 912 12
157 23 34 1508 27||584 912 12
43 596 73 28 1161 27||1224 97 84 976 12
403 4720 709 17 687 12 169 27||226 775 27
226 775 27||404 14 27
404 14 27||28 126 127 710 103 104 741 6 197 318 37 163 12
28 126 127 710 103 104 741 6 197 318 37 163 12||17 103 104 120 69 70 163 12
17 103 104 120 69 70 163 12||22 23 98 1967 709 4720 1088 12 10905 12
22 23 98 1967 709 4720 1088 12 10905 12||17 103 104 415 69 4437 12
169 73 28 583 14 2238 27||404 14 27
404 14 27||1635 32 5324 28 3148 14 69 32 980 12
28 1980 10906 69 12||57 32 998 90 40 90 44 206 12
16 23 158 679 27 648 270 16 73 158 78 27||158 166 54 2080 12
158 166 54 2080 12||54 2080 27 28 133 28 192 14 27 253 27
54 2080 27 28 133 28 192 14 27 253 27||262 192 14 27
28 2384 12 76 32 335 12||17 19 98 12
16 35 22 27||17 182 28 53 3866 247 864 174 743 12
17 182 28 53 3866 247 864 174 743 12||6 346 6987 4438 50 35 74 316 12
6 346 6987 4438 50 35 74 316 12||17 82 88 28 69 55 247 12
28 427 648 864 32 2922 12||17 147 1112 76 26 599 28 12
17 147 1112 76 26 599 28 12||361 289 50 12
16 607 17 738 108 27||15 16 35 3236 69 247 32 4041 12
1110 6 54 76 26 27||584 12 564 12
584 12 564 12||584 23 10 5478 12 564 23 98 12
140 32 978 23 34 10 5374 27||74 32 978 322 104 10 5374 12
19 96 60 247 27||74 161 17 52 17 19 12
196 28 911 648 100 27||1088 12 10905 10908 2788 6681 12
1088 12 10905 10908 2788 6681 12||103 104 12
103 104 12||17 62 28 489 55 24 743 12
28 10223 367 3753 12||28 103 104 10223 108 76 97
16 19 28 162 246 27||10 408 12 16 19 28 162 246 27
78 28 29 1994 12||16 27 74 97
16 27 74 97||78 28 29 627 7338 32 1784 12
17 18 489 1944 28 12||22 23 763 142 733 97
22 23 16 23 22 27||37 35 10 2687 1404 12
6670 97 15 28 29 360 6444 14 12 12 97||28 2748 17 66 6065 28 97
1110 6 54 76 26 27||584 12 584 12 564 12
10908 97 130 1655 131 10908 16 156 28 168 244 27||17 18 104 1039 12 17 18 104 83 71 12
169 73 158 652 28 27||10 963 158 166 12
911 103 104 1039 14 12 37 1020 523 596 12||6 126 325 69 83 28 71 90 244 12
6 126 325 69 83 28 71 90 244 12||37 1020 523 596 12
37 1020 523 596 12||17 60 1084 17 147 770 12
103 104 28 60 28 4292 1302 715 27||103 104 121 12
103 104 121 12||28 649 95 239 5624 4157 140 28 67 120 69 121 12
103 104 310 14 97||17 147 142 141 69 8 1690 31 32 849 12
1110 6 54 76 26 27||584 12 564 12
584 12 564 12||130 1655 12
140 10 84 708 12 103 104 6117 37 12||599 28 12 196 28 1678 10910 27 17 60 158 35 279 12
599 28 12 196 28 1678 10910 27 17 60 158 35 279 12||17 147 770 10908 12
17 147 770 10908 12||17 60 12
10 1081 332 27||489 10 332 12
1350 681 12||28 523 12 84 887 97
28 523 12 84 887 97||10905 174 998 19 28 52 37 35 4815 69 310 262 27
156 28 715 27 10908 3065 37 244 12 92 285 14 2238 12||76 32 657 17 240 17 28 17 312 54 3077
367 49 12||169 156 28 203 95 856 236 10 188 27 97
37 35 10910 992 22 12||17 383 104 74 12 770 12
84 976 97||7 17 1341 28 31 512 567 27
7 17 1341 28 31 512 567 27||584 90 972 12 95 9337 125 55 28 648 228 27
584 90 972 12 95 9337 125 55 28 648 228 27||17 10911 316 10 9589 12 50 35 127 64 1674 12
17 10911 316 10 9589 12 50 35 127 64 1674 12||17 15 12
28 1659 104 70 864 826 300 35 5911 12 37 35 10912 12||262 1828 140 1625 240 9388 12
262 1828 140 1625 240 9388 12||16 73 28 19 27
140 125 156 32 5066 6722 27||100 24 1252 12
326 35 10905 3377 28 173 27||212 3800 12 103 104 741 12 17 197 54 30 12
1093 24 263 12 96 4675 1828 12||613 131 172 2053 174 8108 12
613 131 172 2053 174 8108 12||50 23 74 131 12 161 17 94 51 987 1635 28 12
142 1231 14 12 37 312 133 38 10 1189 69 14 12||312 37 27 92 5009 155 367 9496 270 32 3298 12
312 37 27 92 5009 155 367 9496 270 32 3298 12||599 28 12
23 22 28 27||17 103 104 60 12
103 104 745 14 12||192 66 37 7889 27
192 66 37 7889 27||103 104 745 14 12 648 270 12
70 97 110 97 70 97 5953 23 100 6275 12||130 892 12 130 892 662 12
156 28 10913 27||16 19 28 120 27
28 240 100 4690 27||233 31 10 1218 12
233 31 10 1218 12||95 66 24 2083 12
3813 12 10913 1139 1635 155 12||125 126 28 127 27
125 126 28 127 27||4908 1811 12
10913 27 10913 27 156 28 751 27||103 104 2737 14 4 28 29 141 69 448 140 350 14 12
103 104 2737 14 4 28 29 141 69 448 140 350 14 12||17 197 55 512 90 174 567 12 37 35 214 12
253 156 376 5979 27||426 155 12
426 155 12||16 4 17 285 28 158 73 22 69 14 27
16 4 17 285 28 158 73 22 69 14 27||16 27 43 7 158 55 27 326 27
92 18 318 28 57 647 57 10914 12||17 18 83 100 32 163 12
4371 17 52 23 1059 6173 12||17 1144 28 240 100 4690 12 1791 27
17 1144 28 240 100 4690 12 1791 27||130 76 289 12
17 52 1003 92 474 3065 10915 69 369 270 262 12||156 28 928 69 54 32 1333 27
140 28 126 4741 1551 12||17 285 262 28 312 67 10916 38 10 10917 1181 12
17 285 262 28 312 67 10916 38 10 10917 1181 12||17 285 262 28 18 41 974 161 28 67 41 174 1181 12
5166 1819 12||23 50 10 1404 28 103 104 60 27
55 10 1325 12||17 126 77 10 1325 12 7321 12
17 126 77 10 1325 12 7321 12||49 358 28 19 23 1185 69 54 7321 95 28 60
49 358 28 19 23 1185 69 54 7321 95 28 60||367 466 97
16 73 28 78 27||32 1132 598 442 69 14 12
6733 90 203 73 369 142 164 203 12||161 28 240 1466 32 554 96 240 174 637 169 5722 247 27
28 18 104 869 14 12 17 1607 594 580 12||74 157 17 18 104 869 28 12
32 6046 23 100 9984 1084 12||130 394 27
1084 31 2952 1839 97||49 92 23 97
1084 17 142 154 12 28 1529 895 156 28 76 26 27||17 147 321 12 17 325 214 12
17 147 321 12 17 325 214 12||2420 2908 166 92 182 28 53 54
2420 2908 166 92 182 28 53 54||17 147 98 3724 12 17 147 214 12 17 147 523 214 12
1086 28 60 6 18 104 70 99 50 53 54 10 1634 12||10910 28 19 95 532 759 270 10 7316 12
10910 28 19 95 532 759 270 10 7316 12||17 19 95 532 28 12 16 19 28 2921 90 27
90 972 12 49 6 427 76 70 71 1500 32 7912 12||130 74 394 12 92 213 262 743 12
130 74 394 12 92 213 262 743 12||17 477 104 342 90 37 12 1591 90 606 196 12
73 10908 78 27 10910 213 69 1402 163 69 10918 12||55 69 1375 32 379 318 10 822 4438 31 32 2642 12
156 28 1017 27||584 12 5244 303 12
17 18 287 15 12||43 27 43 18 28 15 358 27
74 3656 12 34 35 174 2931 3025 12||17 18 15 24 998 100 34 2320 12
17 18 15 24 998 100 34 2320 12||156 28 8795 1059 27
156 28 8795 1059 27||7 17 55 10 4632 27
7 17 55 10 4632 27||156 28 576 27
156 28 576 27||169 156 28 95 3603 69 716 14 719 27
169 156 28 95 3603 69 716 14 719 27||36 17 147 10 2483 12
169 27 18 158 1022 2026 27||158 35 6613 12
158 4452 104 7308 28 12||14 27 158 18 104 12 17 147 287 1856 12
49 75 584 12 90 972 12||599 28 12 599 28 12
17 197 806 3762 155 12||394 27 34 35 825 12
17 1211 37 349 326 50 240 142 32 106 90 606 12||169 27 23 158 1222 27
169 27 23 158 1222 27||72 376 2117 12 10 1334 12 3673 12
72 376 2117 12 10 1334 12 3673 12||6 427 1806 97 124 104 473 55 10 966 69 19 27
84 976 12 73 28 60 34 27 28 29 360 3452 27||17 126 127 285 34 209 12
17 126 127 285 34 209 12||10919 35 826 40 12
17 147 489 244 12||28 82 349 54 12
169 103 104 28 70 27 28 427 198 12||312 28 88 14 69 27
67 154 90 37 12||34 66 10 514 6 5696 108 32 3168 3656 138 12
17 126 781 28 209 12||17 103 104 52 95 12
31 24 828 27||584 31 174 828 12
95 17 583 32 10920 27||28 83 3673 12
28 83 3673 12||17 583 32 10920 12
169 312 473 19 22 27||17 126 1179 22 12 17 126 77 69 19 22 12
74 12 161 158 1828 247 289 12||1231 14 12 209 17 745 12 142 100 933 12
1231 14 12 209 17 745 12 142 100 933 12||103 104 121 12 1985 893 12 408 2307 140 75 745 12
10919 648 140 514 72 14||584 12 886 12
17 448 98 69 204 28 12||161 4 37 325 888 140 17 3497 104 5465 173 27
161 4 37 325 888 140 17 3497 104 5465 173 27||75 17 82 52 50 628 54 10 1275 12
22 23 214 97||10921 10921 10921 97
196 28 648 72 14 27||90 972 12 326 27
90 972 12 326 27||17 133 99 12 5903 12
23 34 16 28 52 27 23 34 16 28 52 17 52 27||37 35 16 17 126 1947 12
17 197 360 70 163 69 34 1842 12 361 108 24 4009 12||17 197 360 70 163 69 34 1842 12
17 197 360 70 163 69 34 1842 12||95 40 1260 6 197 381 12
37 35 98 289 739 12 17 170 104 133 9115 12||326 158 1932 17 197 3195 173 12
17 316 3632 12 10 1189 12 140 10 3623 12||140 16 4 158 394 23 10 3212 27
140 16 4 158 394 23 10 3212 27||158 18 104 151 1039 12
158 18 104 151 1039 12||4 358 561 69 28 17 82 67 609 2494 12
158 35 372 1848 104 158 27||74 12 158 35 74 12
74 12 158 35 74 12||130 131 12 130 131 12
367 744 90 28 6 18 360 364 100 32 1264 72 32 582||1615 5953 2608 173 898 269 69 7451 95 911 12
1615 5953 2608 173 898 269 69 7451 95 911 12||17 197 426 32 2198 12 161 599 28 12
158 35 2422 12||5 6 55 69 70 69 377 12
5 6 55 69 70 69 377 12||17 197 171 155 12 16 23 37 27 23 37 10 807 27
132 158 55 69 70 27||1536 14 27
17 82 88 69 398 10 143 72 28 100 10 1503 12||6 18 19 34 326 6 29 367 367 241 12
28 126 325 10 9035 12||10 1251 90 40 12
10 1251 90 40 12||17 66 738 925 69 22 1564 12
17 66 738 925 69 22 1564 12||17 77 10 980 1252 12
17 77 10 980 1252 12||17 182 34 66 31 326 6 240 367 367 241 27
17 182 34 66 31 326 6 240 367 367 241 27||17 147 627 241 12
110 97 110 97 1344 97 110 97||103 104 1039 97 1602 564 489 97 10913 1229 12
28 126 325 69 745 912 34 5084 477 104 186 12||70 668 12
1084 3114 537 17 7 605||169 98 27
17 52 17 53 70 608 140 423 409 31 10 822 102 12||17 197 648 72 28 12
22 23 1046 97||16 35 158 679 27
22 66 174 9100 27||192 24 998 35 12
192 24 998 35 12||75 28 240 899 27
125 240 28 27 17 1269 108 22 976 12||50 156 942 326 28 103 104 484 32 884 12
28 170 104 484 32 7115 1614 12||17 1623 461 32 222 12 169 54 10499 69 4031 27
17 1623 461 32 222 12 169 54 10499 69 4031 27||17 103 104 3115 2188 28 69 55 10 2017 391 12
17 103 104 3115 2188 28 69 55 10 2017 391 12||17 103 104 3115 600 174 432 12
1111 10 640 12||32 3333 103 104 1406 12
28 325 10 349 1056 27||233 12 14 12
6 126 325 69 3195 155 100 32 336 12||169 170 104 17 52 90 34 27
169 170 104 17 52 90 34 27||37 35 98 32 1820 90 37 37 35 32 168 37 12
140 10 4956 10923 69 3195 376 1533 12||226 28 55 100 176 12
233 233 233 12 16 35 32 8685 27||6 29 889 1779 12
6 29 889 1779 12||43 1779 27
43 1779 27||17 103 104 60 161 1779 12
17 103 104 60 161 1779 12||22 23 1082 12 17 147 1959 6410 12
22 23 1082 12 17 147 1959 6410 12||28 120 69 1433 32 290 291 70 26 975 12
361 747 14 12 17 60 16 17 147 168 12||125 156 28 108 146 27
125 156 28 108 146 27||17 197 754 28 10 4052 12 325 69 70 12
1753 27 125 32 288 156 28 27||17 147 100 32 1900 12
158 35 270 69 464 3466 12||79 69 14 12 216 28 29 168 1344 12 2055 71 12
79 69 14 12 216 28 29 168 1344 12 2055 71 12||523 888 157 12
17 55 10 485 12 12 12||253 607 17 27
253 607 17 27||34 23 90 74 1533 12
169 156 6 3025 7171 27||345 12 17 147 3989 303 12
74 28 18 104 12||17 18 104 27
17 18 104 27||37 35 3306 12
17 103 104 120 69 6117 174 335 12||75 103 104 12
75 103 104 12||17 55 10 4386 31 28 12
28 55 10 332 27||345 584 12
345 584 12||381 14 100 1277 12 920 102 12
269 17 607 12||17 197 456 64 1795 12
28 737 12||28 2711 69 54 1963 974 1112 2543 12
28 2711 69 54 1963 974 1112 2543 12||156 28 12 12 2866 27
88 17 312 55 65 100 24 8691 12||90 972 28 429 104 12 32 10924 429 104 1412 12
90 972 28 429 104 12 32 10924 429 104 1412 12||404 14 27
17 126 325 464 12 12 12||17 10484 94 95 12
17 170 104 204 28 69 54 95 12 12 12||95 16 27
95 16 27||95 719 12
19 28 176 27||28 12 12 1354 18 104 12
28 12 12 1354 18 104 12||90 972 17 18 12 17 55 10 5052 228 1122 12
28 29 3590 12 156 28 3270 27||74 12 169 312 17 54 27
17 126 325 464 31 28 12||130 34 35 1112 76 26 12 74 1806 12
140 17 182 6 240 889 270 95 49 12||6 240 6 156 161 22 23 1452 31 28 12
6 240 6 156 161 22 23 1452 31 28 12||98 1641 12
31 131 35 1839 12||17 147 770 12 22 142 136 95 596 69 14 12
32 9947 1424 1559 12||32 246 1051 3087 90 7171 65 1301 90 4932 12
17 4501 37 53 54 3585 90 174 1533 12||37 35 98 31 4153 12
153 17 427 1158 22 335 12||153 28 427 70 1272 366 512 784 12
367 39 12||98 10 56 12
37 35 10 1622 12||34 35 24 249 12
37 35 10 3717 12||224 155 32 2837 12
10 953 933 12||34 35 16 28 29 3838 12 451 37 100 174 4147 12
158 537 96 2608 32 2837 409 12||675 17 461 17 801 464 12
675 17 461 17 801 464 12||98 407 12
16 32 288 66 34 27||98 447 12 17 170 104 204 28 69 172 37 71 12
98 447 12 17 170 104 204 28 69 172 37 71 12||28 16 27
37 35 40 299 12||6 29 5 141 40 299 12
6 29 141 69 369 1013 104 6 12 12 12||17 147 98 32 40 69 426 12 12 12
610 156 24 784 12||1580 98 807 12 648 270 12
28 1154 24 1627 27 28||17 147 10 4371 12 4348 14 12
17 147 10 4371 12 4348 14 12||125 35 24 948 27
34 35 9368 12||74 12 9368 23 16 4204 19 69 6493 12
17 103 104 62 22 12||16 35 174 926 27 17 147 168 32 966 12
16 35 174 926 27 17 147 168 32 966 12||16 35 24 926 27 28 120 10 4049 27
17 147 519 12 18 104 2744 10 291 12||3124 12 17 82 54 1280 4 28 7 12
28 29 888 12||1697 17 147 1697 2865 12
140 84 976 12||84 976 12
84 976 12||39 2744 12
17 60 37 49 12||57 17 3115 28 126 4950 37 209 12
57 17 3115 28 126 4950 37 209 12||594 580 4 4899 4500 12 326 132 32 10188 220 27
594 580 4 4899 4500 12 326 132 32 10188 220 27||100 10 546 12
6 27 156 28 2972 34 17 147 417 28 608 27||6 29 168 22 347 12 6 29 1295 12
17 70 100 311 12||28 103 104 83 32 1559 1599 217 17 70 12
28 103 104 55 307 1056 43 2824 28 156 97||10 8250 926 17 147 445 12
10 8250 926 17 147 445 12||74 2042 97 17 133 14 97 34 10924 12 12 2873 10924 97
39 448 12 167 973 17 73 12||34 35 36 17 68 247 69 97
34 35 36 17 68 247 69 97||17 8752 253 82 127 2592 14 10 447 1181 12
32 10924 34 66 1112 84 12||37 66 1452 12
270 16 27 826 966 27||6 83 32 1559 17 197 171 28 12
6 83 32 1559 17 197 171 28 12||10 991 72 2339 322 104 596 90 10 991 12
10 991 72 2339 322 104 596 90 10 991 12||704 32 1559 37 124 104 511 12
95 28 29 1011 1697 14 1697 157 27||130 17 52 28 18 19 37 12 806 12
169 103 104 6 318 5187 27||6 156 12 12 8727 32 6366 12
13 35 19 37 893 12||448 4185 12 78 10 334 12
73 17 342 10 332 27||44 2068 213 4229 12
76 22 22 23 10 188 35 7237 90 16 28 312 88 12||37 66 10 683 335 580 12
17 170 104 133 69 83 2017 12||584 28 73 12
95 43 683 69 1805 32 1328 27||101 1075 1396 57 683 57 37 3583 32 2046 69 431 2235 12
10 2684 942 12||32 6622 9193 950 27
34 35 37 12 6 29 30 12||40 1059 10925 98 270 32 1985 4049 12
17 747 37 35 174 3329 12||37 35 185 12
599 28 12||599 28 12
74 74 17 120 69 12 17 197 142 70 864 32 6521 12||37 35 98 10 6521 12 50 35 442 50 12
1580 32 246 185 10467 17 126 474 434 12||17 126 325 464 31 28 12
1013 104 6 2974 27||45 6372 209 6 187 303 12
28 240 445 90 446 27||10926 12 489 607 12
10926 12 489 607 12||43 100 32 574 73 28 19 32 10924 75 27
158 282 104 12||95 28 77 69 54 174 175 4904 12
95 28 77 69 54 174 175 4904 12||464 88 34 12
950 100 32||8770 12 6840
6 29 1542 12||37 35 10 206 12
37 35 10 206 12||13 35 10927 10 45 1110 6 27
40 106 578 12 12 12||28 29 98 270 32 517 12
103 104 765 12 17 147 9304 32 3568 69 32 5630 12||718 4293 156 1448 2559 12 96 383 104 2611 12
718 4293 156 1448 2559 12 96 383 104 2611 12||28 18 104 54 523 2080 12
28 18 104 54 523 2080 12||584 28 18 12 28 18 8226 10 5294 39 514 12
96 2992 37 12||1933 28 12
6 73 37 12||32 1559 12
93 28 29 10 4371 12||584 12 584 12
584 12 584 12||16 19 17 316 10 4371 31 27 17 126 325 32 1559 12
37 35 174 1940 12||32 413 966 12
32 413 966 12||50 23 74 413 966 12
174 63 12||83 32 288 100 12
6 29 1837 2126 244 12||28 103 104 60 32 746 90 37 12
74 394 37 35 174 48 28 427 83 108 146 3155 6561||24 2891 174 101 1667 222
24 2891 174 101 1667 222||37 35 324 324 2980 32 1584 90 32 3166 12
3124 12 12 12 683 12||17 360 461 28 82 19 32 966 12
7760 1828 32 574 35 9760 12||50 35 898 100 32 2471 12 17 477 104 54 683 12
32 1559 12 125 23 37 27||28 346 32 10924 17 81 37 66 10 199 3251 12
19 28 60 16 28 126 1179 97 27 19 28 60 27||312 28 962 409 97 142 31 10 210 27
130 24 131 17 182||17 82 612 32 1559 27
16 122 32 3122 27||24 966 24 3122 12
49 12 12 1366 156 6 168 27||28 29 669 8279 12 17 147 292 606 2798 12
32 709 2960 12 228 247 69 606 12||26 12 32 709 2960 12
2156 4932 2554 12||125 32 317 23 12
10 5048 3320 228 32 10570 12||423 409 17 197 455 28 43 6 29 141 69 19 37 12
34 35 125 32 1559 1372 100 12||28 126 182 90 974 12
95 43 683 1528 6 19 22 27||6 29 168 37 1363 12
50 35 360 10 963 12||17 126 401 974 12 140 28 29 32 901 95
43 19 17 361 27||88 10 188 90 4139 12
74 299 69 318 826 1260 192 106 27||74 12 28 197 15 326 6 83 608 12
28 1659 104 55 12||18 104 1296 478 12 37 35 447 887 12
18 104 1296 478 12 37 35 447 887 12||50 23 40 1059 291 12
28 55 464 100 176 27||456 37 10 221 478 12
34 66 10 1865 580 12||37 66 1070 69 10929 28 12
37 66 1070 69 10929 28 12||161 34 35 76 1933 606 157 12
161 312 28 312 28||55 394 6937 28 992 27
442 88 89 90 7340 69 5304 174 389 12||17 147 770 12
95 16 156 28 141 69 19 72 174 63 27||130 17 103 104 415 122 32 317 12
130 17 103 104 415 122 32 317 12||1075 2960 921 12
1075 2960 921 12||434 40 2960 434 247 76 12
434 40 2960 434 247 76 12||34 35 36 28 4597 173 2798 12
892 131 37 35 141 1111 12||6869 4593 2436 993 221 2303 12 1521 108 4932 2554 12
1785 103 104 4862 37 12 12 12||906 291 97 97 97
1039 37 16 156 28 1166 1965 12 12 12||32 7127 23 489 100 50 12
32 7127 23 489 100 50 12||6 18 104 524 37 6 12 12 1319 126 812 12 12 12
32 1800 35 32 5 299 71 97||17 10484 94 98 12
648 270 12||74 299 12
2255 270 12||83 71 90 244 97
17 665 83 3473 90 28 12||74 28 18 104 12
451 22 270 97||17 147 98 1786 704 28 12
28 29 10 753 12||688 7425 90 32 1188 17 147 445 12
28 837 247 32 709 2960 12||28 133 32 403 2960 12
10 466 1611 12 3746 1160 2075 2025 103 104 28 52 27||6 316 69 172 32 3251 212 12
6 316 69 172 32 3251 212 12||360 100 10 2685 12
1753 394 12||212 12 37 213 69 54 212 12 192 41 32 1559 12
100 32 2832 12||8235 66 10 1046 188 12
8235 66 10 1046 188 12||103 104 70 889 10584 12 28 29 74 675 84 108 37 12
